uniqueid,productname,shippingweight,weight_kg,price
14a32136c194305df1e9d20e83c09774,Little Tikes Princess Bouncer - Indoor Inflatable,16.95 pounds,7.7,149.99
199f62b7cd785951a7670cad94899225,"Roundhill Furniture Blemerey Fully Assembled Dresser and Mirror, Black",162 pounds,73.5,546.26
958ca37b9b9754267085c4e31d63c5cd,"Novogratz Iconic Modern Metal End Table, Gold",17 pounds,7.7,35.99
7fea591dd926bd30e8e7243894efefe5,Little Colorado Personalized Child's Adirondack Rocking Chair- White,17 pounds,7.7,97.73
d9429b7529d35e5ff2fc4a7cd59b32d3,"FDP SoftScape Wave Preschool Chair and Sofa Seating Set, Play Soft Supportive Foam Furniture for Kids for Bedrooms, Playrooms, Classrooms - Contemporary (3-Piece)",17 pounds,7.7,279.54
c65a19a9ad01d05c3bf0512c144e7f6f,"NyeKoncept Mid Century Rocker Chair, Milano White",17 pounds,7.7,317.92
07ba5053a889496d1d0b751c802c82e4,"Deep Walnut Finished Solid Oak Step Stool With Non Slip Pad on a Solid Tread 11 ½"" Tall",17.05 pounds,7.7,121.55
1089f9840ce5eb6aebb7ce9def3bf400,KidKraft Mega Ramp Racing Set,17.2 pounds,7.8,84.00
99f6a582918730fcda15b96a3e9014da,SONGMICS UGKR48WT Children’s Toy Storage Unit White,17.25 pounds,7.8,48.99
37a6a6e890884bb482d93c8e9291bbe8,"Delta Children Plastic Toddler Bed, Nickelodeon SpongeBob SquarePants",17.3 pounds,7.8,58.49
b9183ea031d3403904e433e24573e2b6,"Excellerations Engineering with Ramps Interactive STEM Educational Science Toy for Kids 20 Pieces Measure 11""-24"", Preschool",17.3 pounds,7.8,19.95
96d7ca38671acb2745fc9f347812ec0a,"Little Tikes Princess Cozy Coupe, Princess Coupe",17.46 pounds,7.9,49.99
2e999a8b6e9f44826d21b343efbdf51e,"Step2 540200 MailMaster Plus Mailbox, Spruce",17.6 pounds,8.0,55.13
ec636674f8a1bceaa1e27860da9980ca,"Segway Drift W1 e Roller Skates, e-Skate Electric Hovershoes, Ninebot Rollerblades Men Mens Women Boys Girls",17.6 pounds,8.0,469.99
fd907d4157e67662b805d79e05274e35,"Ravensburger Paradise Sunset 18,000 Piece Jigsaw Puzzle for Adults – Softclick Technology Means Pieces Fit Together Perfectly",17.95 pounds,8.1,151.83
fb7ffd48d3c05d5b12ff55a97ec35ed3,"Spice Islands Child's Rocker, Brown Wash",17.95 pounds,8.1,47.99
4ead6a4ff7ebd7267bedee72295399de,Classic Cedar Swing Set,171 pounds,77.6,589.99
9aa613d200502bc1f96b919a2eb78446,"Bedz King Bunk Beds Twin over Twin Mission Style with End Ladder, Gray",174 pounds,78.9,401.44
341ac81afb059ae50a7d4c251f124ca8,MapleWave 0292JC011 Low Mobile Fold-N-Lock,176 pounds,79.8,653.95
ae6366212a85f6f178fe5071c20bbc33,Safavieh Castle Gardens Collection Dragon Coin Antique White Glazed Ceramic Garden Stool,18 pounds,8.2,69.56
346e8a4a78d76f8dbcb1de5a697bed25,"FDP SoftScape Super Climb and Slide Climber for Toddlers and Kids, Colorful Beginner Soft Structure for Active Playtime (6-Piece Set) - Contemporary",18 pounds,8.2,199.90
383297509b5fcfcea75b391bc0e8eddc,"Bright Starts 3 Ways to Play Walker - Ford Mustang, Ages 6 Months +, Red",18 pounds,8.2,79.00
673b6705dfd6458002f59150d82687b4,Ped-Run Kids Pedaling Scooter - Exercise While Having Fun,18 pounds,8.2,103.44
1a0b4adc92e8ed821c6c12c3820b5fc8,Ped-Run Kids Pedaling Scooter - Exercise While Having Fun,18 pounds,8.2,103.46
659e041e0643a3e6deb0d0d3688f63db,"Little Tikes Cozy Coupe, Classic Coupe",18.1 pounds,8.2,44.44
f383f1f61b60bf4f7e95642316fca433,"Smithsonian Rug US Map Learning Carpets Bedding Play Mat Classroom Decorations Blue Area Rugs 8x10, Navy",18.5 pounds,8.4,34.99
1fc2ca5670ca6e74807d237b8fa799d1,"urb SPACE 6 Pack, Black",18.7 pounds,8.5,34.22
57cb1a07b13fce4c06780872176e04f8,"Hover-1 Helix Electric Hoverboard Scooter, Iridescent",18.8 pounds,8.5,128.00
08d2f8442162b8d237f61e935a024b61,"All Seasons Kids Wooden Dollhouse by Hape | Award Winning 3 Story Dolls House Toy with Furniture, Accessories, Movable Stairs and Reversible Season Theme",18.96 pounds,8.6,124.99
38524ca0c913974b59a79bc92740fef6,Pulaski Princess Youth Dresser with Mirror,187 pounds,84.8,741.13
ca8911f75789c811d425ff43bbc61674,Apollo Flipside or Heartbreaker Bicycle in 3 Sizes for Boys and Girls ages 2 to 12,19 pounds,8.6,56.94
9babdd8973edb1b445e26ab2df6504fe,"Fantasy Fields - Outer Space Kids' Toy Organizer with 6 Storage Bins, Blue",19 pounds,8.6,159.99
391201805b59ce86ba6dd9994dbbb413,Disney 2-in-1 Battery-Powered Frozen Train with Caboose & Tracks,19.75 pounds,9.0,99.99
a99b924e6fe35743ea4135aa5a3c8dc1,Powell Attic Cherry Bed Steps,19.75 pounds,9.0,29.72
c214658f6a8a3ed01776837b030ffbc1,AmazonBasics Bocce Ball Set with Soft Carry Case,19.8 pounds,9.0,32.95
a5de54fa20b055018266d5a083f912f4,TruJump Mini Kids Trampoline,19.8 pounds,9.0,76.18
d20eb0926241e994e6db22d09d2eb62e,"Inovart Lumina Light Box 18"" x 24""",19.8 pounds,9.0,167.38
43b9bfebf1c7b372cce80dc55a454e55,"Greenington G0064BL Mimosa 30"" Bar Height Stool, Black Walnut, (Set of 2)",19.84 pounds,9.0,595.00
424aad89a3954c28c4d7c96ebce5d236,"Hygloss Products, Inc Kids Unscented Dazzlin’ Modeling Play Dough One, 6 Pack, 3lb, 6 Asst'd Colors",19.93 pounds,9.0,59.99
164964ecce0e32d8697acc9687f22dac,Step2 Corvette Kids Room and Toy Organizer,19.97 pounds,9.1,73.50
fec9e147e74b2a221f92a85a6113f8f2,"DONCO Full House Grey Two Tone Finish LOW LOFT,",195 pounds,88.5,664.00
a84f14dd0114d78f178b16f093cab0e0,Disney HK318329 Sofia The First Sleepover Set,2 pounds,0.9,27.50
0b6ee0084290e441d87cd5db35cdabb3,"Weiler 14506 Nylox Cup Brush, 6"", 0.40/80SC Crimped Fill, 5/8""-11 UNC Nut",2 pounds,0.9,73.58
52c1091bb950f7466507179ac0bcbb86,"LeapFrog LeapStart Preschool 4-in-1 Activity Book Bundle with ABC, Shapes & Colors, Math, Animals",2 pounds,0.9,38.33
e57b5602e9dc1cb10bb8940f76343428,"amscan Frozen 2 Birthday, Metallic Blowouts, Party Favor, 7.25"", 8 Ct.",2 pounds,0.9,18.74
cc200bd5afb47bd3936cbdc6b80cdd37,"LIL TOTS Princess 14"" Doll & Unicorn Set",2 pounds,0.9,26.99
22c1b9375835364542afac83e6bd14b0,Charley Harper Monteverde 1000 Piece Jigsaw Puzzle,2 pounds,0.9,19.95
9d1e87ff204e64c01d39f92a2dd26484,HANSA Snuggles The Bear Plush,2 pounds,0.9,140.69
e9a28220de16fc4aaaa0be937c91065c,"Melissa & Doug Wooden Construction Building Set in a Box (Developmental Toy, 48 Pieces, Great Gift for Girls and Boys - Best for 4, 5 and 6 Year Olds)",2 pounds,0.9,16.99
8e2edbdf567e387efaa31b777dfdbe06,"Funko Pop! Marvel: Max Venom - Groot 10""",2 pounds,0.9,39.99
514378d28d95b71ea2d446219b51a4c9,"Precious Moments Dolls by The Doll Maker, Linda Rick, A Small Child Shall Lead Them, 12 inch Doll",2 pounds,0.9,49.70
6d973efbc197cbe71cecd0e95dbd9a76,"The Kids Room by Stupell Smile Make Memories Rainbow Rectangle Wall Plaque, 11 x 0.5 x 15, Proudly Made in USA",2 pounds,0.9,32.99
d808b9e0e1079d606d0442bd572b2158,"Kindi Kids Snack Time Friends, Pre-School 10 inch Doll",2 pounds,0.9,24.84
44fb95ad7662276d3406b6ece14973d3,"Rollerblade Supreme 100mm 85A Wheels, 8 Pack, White, US Unisex ST",2 pounds,0.9,64.99
6afb13447e44b246a8d5a8934d0d0685,Banpresto Mobile Suit Gundam Internal Structure Rx-78-2 Gundam Weapon Ver. (Ver.A),2 pounds,0.9,19.99
1046ff386ac8561e886cec83835f4727,Carstens Muddy Girl Slumber Bag with Lab Pillow,2 pounds,0.9,49.00
bca0f840cb11aa2a2dd87c6bbe903018,Disney Frozen 2 6-in-1 Game House for Kids & Families,2 pounds,0.9,14.99
339d8948322f650ee838056554a47357,"Trust Me, I’M Psychic Game, Fortune-Telling & Storytelling Party Game for Kids & Adults Aged 12 & Up",2 pounds,0.9,12.00
d7830f59c7ff571c8761a25c9018ebe6,"Fun Rugs Fun Time Country Fun Novelty Rug, 31 x 47",2 pounds,0.9,36.36
f3cc6fed6e969ddf5cdd360ced4609d2,Disney Doc McStuffins Memory Foam Nap Mat,2 pounds,0.9,27.65
66b7e4eebbb47c9e17a438ba4aa9a407,Cardinal Games PJ Masks 6-in-1 Game House,2 pounds,0.9,14.99
be00096ecc23de4bafd09a3e62f9e7d3,"ICS CIS 1:32 Die Cast Transformable Car to Robot with Sound/Light Vehicle, Yellow",2 pounds,0.9,18.14
7214788607bfa24ac8a713e28ecf2a87,Kan Jam Illuminate Ultra-Bright LED Light-Up Glow Volleyball (Official Size and Weight),2 pounds,0.9,24.95
3f8e553224a379571af2b859196a4922,Kodak 1500 Piece - Quaint Cottage by The Sea,2 pounds,0.9,14.99
46a050941895ff71d8611beb95835233,MasterPieces Tractor Town - 36 Pc Shaped Floor Puzzle,2 pounds,0.9,11.99
0d7263c9e48d9243609a7030fdfb73c5,Carson Dellosa Early Learning Skills/Learning Cards (D44046),2 pounds,0.9,33.64
2a0a16de20fbd15cbf0bda4a52ebaaca,Alpine 34 in. Swirl Wind Spinner,2 pounds,0.9,31.60
12d4f7d48c57f04ffe0911f2ce7cfc04,"Ravensburger 16458 The After Party 1000 Piece Puzzle for Adults - Every Piece is Unique, Softclick Technology Means Pieces Fit Together Perfectly",2 pounds,0.9,20.99
2712ab78ae2278b6bf92a2137c6b526c,Forum Novelties Child's Honey Bear Mascot Costume,2 pounds,0.9,42.83
e66b657ee255046749f9d5bb418c4644,"Ravensburger 15988 Underwater Kingdom 1000 Piece Puzzle for Adults - Every Piece is Unique, Softclick Technology Means Pieces Fit Together Perfectly",2 pounds,0.9,20.99
d3daa13bd074e1f0f5c51837fcbc0c33,"Star Wars Nerf Sith Trooper Blaster -- Lights & Sounds, Glowstrike Technology, 5 Official Nerf Glowstrike Darts -- for Kids, Teens, Adults",2 pounds,0.9,31.99
56634ea28cdbeec8ee795f9976b5a9b5,Late for the Sky Beagle-opoly,2 pounds,0.9,20.99
726d97ee24b40ea3702beeccd35467e3,"Boggle Junior, Preschool Game, First Boggle Game, Ages 3 and up (Amazon Exclusive)",2 pounds,0.9,14.94
583f705bd6df91b7c5da68bb628d754d,Shopkins Classic Ice Cream Kate Costume for Kids,2 pounds,0.9,34.99
bc72b2af9b422320181e9827a49001cd,Banpresto Disney Characters Q Posket Petit Story of Belle(Ver.E),2 pounds,0.9,14.99
c71222d59512ddf3bdb6bd9f3bfe8968,Wonder Crew Superhero Buddy - Will,2 pounds,0.9,22.52
346601a5555a9beb16319554e2b6ab94,CALAFANT - The Fortress,2 pounds,0.9,14.98
f4da8b6420bb619470aa94e784e504f6,"Remote Control Monster Truck– 1: 16 Scale, 2.4 Ghz Rc Off-Road Rugged Toy Vehicle with Spring Suspension & Oversized Wheels for Kids by Hey! Play!",2 pounds,0.9,33.05
c1a6c867a9a7e7af23f6f0cd5403420a,Bachmann Industries Smart Phone Controlled Train Locomotive with L&N #549 HO Scale,2 pounds,0.9,125.43
15d9dc31949b787083d1a997fe02e818,"DC Comics Poison Ivy Deluxe Costume, Green, Large",2 pounds,0.9,78.39
4f2344c9e6f898b9607f3149fb18ed4b,"Earth Rugs TS-508CJT-4 Trivet, Green",2 pounds,0.9,49.17
7db5f3bc65dfebdeddf8b6d14e0bb93f,Star Wars Episode VIII - The Last Jedi Super Deluxe Girl's Rey Costume,2 pounds,0.9,27.99
580949a1ce0888ec4d6a57a5ddea0397,Btswim NHL Pool Noodles (Pack of 3),2 pounds,0.9,8.00
bf4d642b51ccd4ea80b74e5ecab2607a,Field Guardian Hammer Pliers,2 pounds,0.9,16.04
d326b5ca126042ad3638bebf58b775d3,Banpresto Dragon Ball Glitter&Glamours-Lunchi-Ⅱ(Ver.A),2 pounds,0.9,19.99
2d6e918241af168249427e9a151bb91c,"Rubbermaid Step Stool, Small Stool, White, Small (FG420087WHT)",2 pounds,0.9,21.39
96dd5ef14879106d163db214f2230228,"B. toys – B. Ready Beach Bag – Beach Tote with Mesh Panel and 11 Funky Sand Toys – Phthalates and BPA Free – 18 m+, Lime Bucket",2 pounds,0.9,23.28
1f99253a617e7296abb2e27dd7ceaae9,Springbok Puzzles - Feathered Retreat - 1000 Piece Jigsaw Puzzle - Large 24 Inches by 30 Inches Puzzle - Made in USA - Unique Cut Interlocking Pieces,2 pounds,0.9,17.50
fadea8bf04ebd62ebfc85e304e4d6bdc,Star Wars Rebels Tie Fighter Costume for Kids,2 pounds,0.9,18.14
878b0321599e7f5c5a42e6418c7daca7,Inovart Skratch n' Sketch Multicolor Scratch Paper (50 Sheets),2 pounds,0.9,21.80
efb70493a92cd045f1715e3dd0c13de5,Banpresto Birds of Prey Q Posket-Harley Quinn-(Ver.B),2 pounds,0.9,19.99
324ba37c438fac1a94c7948b0ff8666f,TAMASHII NATIONS Bandai FiguartsZERO Super Saiyan Son Goku -The Burning Battles- Dragon Ball Z,2 pounds,0.9,73.39
cc395b26cec237af2ab7b669bf9add24,Spalding NBA Varsity Outdoor Basketball,2 pounds,0.9,9.97
4c7d6cf06fbdf3c505a040808432b8f1,amscan Summer Splash Party Luncheon Napkins | 12 Ct.,2 pounds,0.9,14.99
757f5ae002b2233a4cfe358fa31f81ff,Rubie's Star Wars A New Hope Deluxe Luke Skywalker Costume,2 pounds,0.9,19.99
203234efeeadf0ce764a1fc48acf8401,"Posh Nap Mat Nap Mat, Queen Pillow Size, Canvas - Bubbles Blue and White",2 pounds,0.9,25.99
4d5234b9f0cb739aa132b044b8768263,Banpresto Kimetsu No Yaiba Figure Vol.7(A:Tanjiro Kamado),2 pounds,0.9,19.99
f45a63f1ede1dea76eb6686a027584c6,Shopkins Classic Handbag Harriet Costume for Kids,2 pounds,0.9,34.99
adc1129ca5abbb08927e6e9c22e2070a,"Flagship Carpets CN632-20x34BH Welcome Spring Entry Mat, 20"" x 34"", Tan",2 pounds,0.9,18.47
c14712f354412616a7cd2bf576473b6c,Shopkins Classic Handbag Harriet Costume for Kids,2 pounds,0.9,34.99
43cad884c4eb1cc2f959b17c21063163,Pappalach Tzadik and Rashhand Puppets,2 pounds,0.9,66.38
3092ecf6ba69c84d21870f7c97e0809b,Mastercraft Collection Curtiss C-47A Skytrain (Silver) Model Scale:1/72,2 pounds,0.9,121.83
f0b852c9268c4f98a9e00103baf593e4,"Lionel Racing, Toy Dillon, Geico, 2019, Chevrolet Camaro, NASCAR Diecast 1: 24 Scale",2 pounds,0.9,54.99
01d1d3f57041682f0ba3dde0ccf0edc7,"Wholesale Boutique Adult Floppy Hat, Yellow",2 pounds,0.9,29.18
48073ec7703b78a1c2db7fa1429c51d5,Duck Tales Gizmoduck Kids Costume,2 pounds,0.9,59.99
12898f64e007053db21e5196f5bf1285,Velocity Toys Children's Powerful Semi - Transporter Truck & Mini Dirt Bikes Playset Toy ( Colors May Vary ),2 pounds,0.9,25.74
dac6ba182dd80202559e5ba5602d22da,"Rubies Star Wars Rebels Deluxe Imperial Stormtrooper Costume, Child Small",2 pounds,0.9,39.99
a8915d22bb8b957890810f65820ba8e1,Poolmaster Three Pack Emoji Swimming Pool Dive Toy,2 pounds,0.9,13.99
91c219ea232930edfd10e716e8e35bed,Trial of Temples,2 pounds,0.9,39.95
4ceb5a86ab68928faa8955a752e04462,Rector Proformer Wrist Guards,2 pounds,0.9,22.95
f89e29c6b423ec4a00fadff90e5a0039,4M Magical Animal Rock Painting DIY Craft Kit,2 pounds,0.9,14.99
3816c2c7284fe576a2ed452c9eadaeb9,Poolmaster 87448 45-Inch Convertible Boat Oars and Boat Paddles,2 pounds,0.9,11.73
77fdb54b86b9ad8ed5a6503f2c292b9e,Areaware Cubebot Small,2 pounds,0.9,28.92
b5134e7c4bbf07ee56f54525e447a76b,"""Disney Princess"" Blue and Gold Cinderella Round Party Paper Plates 9"", 8 Ct.",2 pounds,0.9,6.21
6c054b27175de92e5dd59a69ede146c7,Banpresto JoJo's Bizarre Adventure: Diamond is Unbreakable Q Posket-Rohan Kishibe-(Ver.B),2 pounds,0.9,19.99
cab61b9ba226cfa5401d8dee04109fed,Dominion: Menagerie,2 pounds,0.9,44.95
4c3f955ce0913b10d14b4140373109f2,Retro Series Clue 1986 Edition Game,2.01 pounds,0.9,19.99
8e1f46eb5d77e026a72c26105d80906f,"Crocodile Creek 4185-4 Four Seasons Early Learning Puzzle (24 Piece), Green/Blue/Red/Pink",2.01 pounds,0.9,19.56
8b205983b35a7751fe26ac6a2bdf0fda,"HARRY POTTER Collapsible Storage Cubes 2 Pack, Red",2.02 pounds,0.9,8.91
b07d145d19d6e0fb18f4e3be9bdc9d05,Little Live Pets - My Kissing Puppy - Wrinkles,2.02 pounds,0.9,37.27
afedde0dbe30970c5d3a2bf163b5c4c9,SUPERSOAKER Super Soaker Hydra,2.03 pounds,0.9,19.99
c63f7f8adb5fb93ba43709a21da8d7ac,"Melissa & Doug Shape Sequence Sorting Set (Wooden Toy, Great Gift for Girls and Boys - Best for 3, 4, 5, and 6 Year Olds)",2.03 pounds,0.9,14.94
6a113e1c0ede5ac50927b10922b1468d,Funko Pop! - Funkoverse Strategy Game: DC #100 - Base Set,2.03 pounds,0.9,22.49
fe812e9eba54d5f06005ae7a66504897,"Walthers, Inc. Served Fuel Distributor Kit",2.03 pounds,0.9,34.99
77aec33857547e1dec21ec9708126cbc,"Pierre Auguste Renoir - Luncheon of the Boating Party: 1,000 Piece Puzzle (Pomegranate Artpiece Puzzle)",2.03 pounds,0.9,19.99
b038a2ca51249d23c9291e5175bf769b,Daron St. Peters Basillca 3D Puzzle with Book 144-Piece,2.03 pounds,0.9,28.98
5466fe866061a21c61cb9d79da0925bf,Shore Breeze Twin Sheet Set,2.03 pounds,0.9,25.37
32dba9e82da43221c03a07693db6d03d,"Bachmann Industries Log Skidder with Crate on 20' Log Car - Large ""G"" Rolling Stock (1:20 Scale)",2.04 pounds,0.9,100.66
d56c952cb8bfa8e601d917d13a0ca5a2,amscan Festive Tissue Paper Confetti | 5oz. | Party Decor | 6 Ct.,2.04 pounds,0.9,12.72
86a945cbd224573b5522263690f9a950,L.O.L. Surprise! Biggie Pet- D.J. K9,2.05 pounds,0.9,34.95
6cf1282b8b508508677082704233b036,What's In the Box,2.05 pounds,0.9,19.25
3c21893def206f3ffe34fa433b280c8d,Toysmith Zen Garden,2.05 pounds,0.9,16.99
7b58f4e8e5b267837c43ae18c5be0451,"Princess Paradise Star Wars Ride-in X-Wing Child's Costume, X-Small/Small",2.05 pounds,0.9,31.07
ae27c9b519260367b0df3d796245a340,"CamoSystems Pro Series Ultra-lite Military Spec Camouflage Netting, Bulk Available",2.05 pounds,0.9,45.34
5b7b0716e4908ca08ae9ab724d5557ab,"Rizzy Home BS1489 Bed Skirt, 54""X79"", White",2.05 pounds,0.9,40.44
c94089f70feff15223c7d3f191c74918,Late for the Sky Chihuahua-opoly,2.05 pounds,0.9,6.99
e77d42cd9983b552af5f40b144a69aa2,Megahouse Onepiece Portrait of Pirates: Sailing Again Rebecca PVC Figure,2.05 pounds,0.9,149.46
bf2ef5d44a9eab6b3ad4ff6d44083032,Click N’ Play Military Special Operations Combat Dinghy Boat 26 Piece Play Set with Accessories.,2.05 pounds,0.9,25.99
35b91a36f88f946fecf80ce0c45fda2d,"LoftWorks BP-601 My First Body Kid and Toddlers-100% Cotton Unbleached, Hypo-allergenic Fill Bolster Shape Pillow for Hug & Sleep",2.05 pounds,0.9,41.91
42e0cf6fa9cd6d7fd7462b0bbd1e2c81,"Edupress Inference Game, Red Level (EP60802)",2.05 pounds,0.9,15.27
c222592d28de90091264b085e3f879d4,Carstens Muddy Girl Slumber Bag with Deer Pillow,2.05 pounds,0.9,44.95
3df5ee715f546ebef695dbd0e815586e,Elf on the Shelf:A Christmas Tradition (brown-eyed girl scout elf),2.05 pounds,0.9,28.90
f4e5c1c366de996a239b2b6039c8ea7f,Aeromax My 1st Career Gear Assortment Shirt (12Piece),2.05 pounds,0.9,106.09
e4c9fb60551f44faadbf17bf3fd47179,"Party Essentials Elegance Quality Hard Plastic 6-Inch Round Party/Dessert Plates, Black, 24 Count",2.05 pounds,0.9,19.33
817e7a6274909f1ae79f3e77c353fe15,"Bandai Hobby MG Gundam Kai Model Kit (1/100 Scale), Astray Red Frame",2.05 pounds,0.9,56.75
ba6604a03ac7d0a09c8da33343d90e5f,Snap Circuits Stem Electronics Discovery Kit,2.05 pounds,0.9,53.01
43a9cabf22b51f6ff0db631f9ed74625,Space 1889 Mars Sourcebook Space 1889 Supp. Hardback,2.06 pounds,0.9,33.18
c822d4c36b00f96f849f2a21dc731cda,Kingdom Builder Expansion: Marshlands Board Game (2-4 Player),2.07 pounds,0.9,19.87
e7841412708b2f8236cbfef3a37e2001,"DJECO Gaby's Cooker Wooden Role Play Set, Multicolor",2.07 pounds,0.9,70.10
f9c919ea38ecdb92cd87310f16f5b9ea,Learning Resources Dino-Sorters Deluxe Activity Set,2.08 pounds,0.9,21.92
a8eb9ab65e7f0239ff579b630f27f966,Cardinal Games Jumanji The Game Action Game,2.09 pounds,0.9,18.35
402a2f803e8e4018cfd21523dcf8e17c,"Melissa & Doug Occupations Magnetic Dress-Up Wooden Dolls Pretend Play Set (73 Pieces, Great Gift for Girls and Boys - Best for 3, 4, 5, 6, and 7 Year Olds)",2.09 pounds,0.9,19.99
c5f4c94653a3befd8dd16adf2914c04e,DC Cover Girls: Black Canary by Joëlle Jones Statue,2.1 pounds,1.0,84.61
d1ac6d805fcdf75f9e00af611dd03ce4,"The Learning Journey ABC Melody Maker, Primary",2.1 pounds,1.0,34.39
0a92d664b10f16e38fb86cc591ad182d,Power Rangers 97376 Blaster Role Play,2.1 pounds,1.0,62.93
8aa4e1feb43f3e2dbf954ae83ed04145,"Disney/Pixar Zootopia 'Bunny Ears' 3 Piece Sheet Set, Twin",2.1 pounds,1.0,22.35
749f036e6fe60769791e0dac36d2f680,"Jay Franco Episode 7 BB8 Medallion Decal Woven Jersey Sweatshirt Fleece Blanket Twin, 60"" x 90"", Star Wars EP7",2.1 pounds,1.0,37.03
807f582000503d77ba76fa1705d3f859,Boston USA Time Puzzle 1100 piece,2.1 pounds,1.0,32.19
5579ed6febe0be42709656b2009a32ac,Little Kids Paw Patrol Skye 8 oz Bubble Head with Wand Set (4 Piece),2.1 pounds,1.0,17.71
8462a9bdf3e166e75813e7be633ccdb4,Didax Educational Resources The Algebra Game: Linear Graphs Educational Game,2.1 pounds,1.0,17.99
e30793bb6145723820d948b6b71fac8b,Bachmann Trains Snap-Fit E-Z TRACK LAYOUT EXPANDER SET - NICKEL SILVER Rail With Grey Roadbed - HO Scale,2.1 pounds,1.0,14.17
3a63d73dba46b65fb2017d4039b0a733,"COBI World of Tanks PZKPFW. V Panther, Tank Insurgent",2.1 pounds,1.0,51.00
e0749c90378d99dcd4fe664ad69e0f0b,"Excellerations Math Manipulatives Set of 108 Farm Animal Counters 1.5"" -2"", STEM Educational Toy for Mathematics, Preschool",2.1 pounds,1.0,28.92
a6e7147738c1dc029c160d6f519a2661,"Frozen Magic Touch Guitar - Features Songs - Let It Go, In Summer, For The First Time in Forever, 20 in",2.1 pounds,1.0,22.99
06faf081994a1a891dbadf83eb3605cf,"Delta Education Terraria with Lid, 6L Capacity",2.1 pounds,1.0,10.91
4fe059be20a3e1142f1d8d36c5093cd6,"Slackers Night Riderz LED Flying Saucer Seat, Multi",2.1 pounds,1.0,39.99
6d56dbb822402c0d74dccf41fadcdfe2,SkyRover Hexa 6.0 Drone with Video Camera and Wireless Remote - Red,2.1 pounds,1.0,44.99
3f12a31314a427d1f04ea438ac31bd77,"Melissa & Doug Sunny Patch Cutie Pie Butterfly Picnic Set With Basket, Plates, and Utensils",2.1 pounds,1.0,21.59
a89456110e1ce8e40383c824c3eb9ac6,"The Kids Room by Stupell ""In Our Family Rainbow Typography"" Wall Plaque Art",2.1 pounds,1.0,21.08
cb159a1d57b5e572112bfb002e12685b,"Kinetic Sand Squeezable Play Sand, Brown, 2 lbs, Ages 3 & Up",2.1 pounds,1.0,9.15
ac760e9cc934589869a3006d7b2309b9,Battat – Take-Apart Airplane – Colorful Take-Apart Toy Airplane for Kids Aged 3 and Up (25pc),2.1 pounds,1.0,15.50
69b6dd548c81d93fdebc537a65158550,Just Play Barbie Dreamtopia Tea Set,2.1 pounds,1.0,13.79
ec120b7e83d6da97cdc2be0fc48d7db6,Underwraps Ninja - Black Children's Costume,2.1 pounds,1.0,24.35
